,2014,1991,2016,2018,2013,2012
2018-12-21 02:00:00,11098,9436,10328,8290,10001,9262
2018-12-21 03:00:00,11404,9786,10800,8790,10547,9670
2018-12-21 04:00:00,11478,9870,10914,8910,10678,9768
2018-12-21 05:00:00,11594,10003,11093,9099,10885,9922
2018-12-21 06:00:00,11980,10444,11687,9726,11571,10435
2018-12-21 07:00:00,12416,10942,12357,10435,12346,11014
2018-12-21 08:00:00,12623,11178,12676,10772,12714,11289
2018-12-21 09:00:00,12606,11159,12650,10745,12684,11267
2018-12-21 10:00:00,12434,10962,12386,10465,12378,11038
2018-12-21 11:00:00,12151,10639,11950,10005,11875,10663
2018-12-21 12:00:00,11933,10390,11615,9650,11487,10373
2018-12-21 13:00:00,11888,10339,11545,9577,11407,10313
2018-12-21 14:00:00,11873,10321,11522,9552,11380,10292
2018-12-21 15:00:00,11863,10310,11506,9536,11363,10279
2018-12-21 16:00:00,12108,10590,11884,9935,11799,10605
2018-12-21 17:00:00,12604,11156,12647,10742,12680,11264
2018-12-21 18:00:00,12922,11520,13137,11259,13246,11687
2018-12-21 19:00:00,12816,11399,12974,11087,13057,11546
2018-12-21 20:00:00,12497,11035,12483,10568,12491,11123
2018-12-21 21:00:00,12174,10665,11985,10042,11916,10693
2018-12-21 22:00:00,11768,10201,11360,9381,11193,10153
2018-12-21 23:00:00,11223,9579,10521,8494,10224,9428
2018-12-22 00:00:00,10630,9157,9544,8671,9862,9734
2018-12-22 01:00:00,10617,9148,9530,8654,9842,9720
2018-12-22 02:00:00,10788,9276,9719,8890,10110,9913
2018-12-22 03:00:00,10940,9390,9889,9101,10350,10087
2018-12-22 04:00:00,10977,9418,9930,9152,10408,10128
2018-12-22 05:00:00,11035,9461,9994,9232,10499,10194
2018-12-22 06:00:00,11226,9605,10207,9498,10800,10412
2018-12-22 07:00:00,11443,9768,10448,9798,11141,10658
2018-12-22 08:00:00,11546,9845,10563,9941,11303,10775
2018-12-22 09:00:00,11537,9839,10553,9929,11290,10765
2018-12-22 10:00:00,11452,9775,10458,9811,11155,10668
2018-12-22 11:00:00,11311,9669,10302,9616,10934,10509
2018-12-22 12:00:00,11203,9588,10181,9466,10764,10385
2018-12-22 13:00:00,11180,9571,10156,9434,10728,10360
2018-12-22 14:00:00,11173,9565,10148,9424,10716,10351
2018-12-22 15:00:00,11168,9562,10142,9417,10709,10346
2018-12-22 16:00:00,11290,9653,10278,9586,10900,10484
2018-12-22 17:00:00,11536,9838,10552,9928,11288,10764
2018-12-22 18:00:00,11694,9957,10728,10147,11537,10944
2018-12-22 19:00:00,11642,9918,10670,10074,11454,10884
2018-12-22 20:00:00,11483,9799,10493,9855,11205,10704
2018-12-22 21:00:00,11323,9678,10314,9632,10952,10522
2018-12-22 22:00:00,11121,9526,10090,9352,10634,10292
2018-12-22 23:00:00,10850,9322,9788,8976,10208,9984
2018-12-23 00:00:00,10030,8640,9005,8182,9306,9185
2018-12-23 01:00:00,10016,8629,8990,8163,9285,9169
2018-12-23 02:00:00,10207,8776,9197,8413,9568,9381
2018-12-23 03:00:00,10379,8908,9382,8636,9821,9570
2018-12-23 04:00:00,10420,8940,9427,8690,9882,9615
2018-12-23 05:00:00,10485,8989,9497,8775,9978,9687
2018-12-23 06:00:00,10700,9155,9730,9055,10297,9925
2018-12-23 07:00:00,10944,9342,9993,9372,10657,10194
2018-12-23 08:00:00,11059,9430,10118,9523,10828,10321
2018-12-23 09:00:00,11050,9423,10108,9511,10814,10311
2018-12-23 10:00:00,10954,9350,10004,9386,10672,10205
2018-12-23 11:00:00,10796,9228,9833,9180,10438,10031
2018-12-23 12:00:00,10674,9135,9702,9021,10258,9896
2018-12-23 13:00:00,10649,9115,9674,8988,10221,9868
2018-12-23 14:00:00,10640,9109,9665,8977,10208,9859
2018-12-23 15:00:00,10635,9105,9659,8970,10200,9853
2018-12-23 16:00:00,10772,9210,9807,9149,10403,10004
2018-12-23 17:00:00,11049,9422,10107,9509,10812,10310
2018-12-23 18:00:00,11226,9559,10299,9741,11075,10506
2018-12-23 19:00:00,11167,9513,10235,9664,10988,10441
2018-12-23 20:00:00,10989,9377,10042,9432,10724,10244
2018-12-23 21:00:00,10809,9238,9847,9197,10457,10045
2018-12-23 22:00:00,10582,9064,9602,8901,10121,9794
2018-12-23 23:00:00,10277,8830,9272,8504,9671,9458
2018-12-24 00:00:00,9687,7685,8863,8953,10028,7897
2018-12-24 01:00:00,9639,7647,8842,8916,9993,7855
2018-12-24 02:00:00,10279,8161,9123,9410,10464,8426
2018-12-24 03:00:00,10853,8622,9375,9853,10886,8938
2018-12-24 04:00:00,10991,8733,9436,9960,10987,9061
2018-12-24 05:00:00,11208,8908,9532,10127,11147,9255
2018-12-24 06:00:00,11929,9486,9849,10684,11678,9899
2018-12-24 07:00:00,12744,10141,10207,11313,12277,10626
2018-12-24 08:00:00,13131,10452,10377,11611,12562,10971
2018-12-24 09:00:00,13099,10426,10363,11587,12539,10943
2018-12-24 10:00:00,12778,10168,10222,11339,12302,10656
2018-12-24 11:00:00,12250,9744,9990,10931,11914,10184
2018-12-24 12:00:00,11842,9416,9810,10616,11613,9821
2018-12-24 13:00:00,11757,9348,9773,10551,11551,9745
2018-12-24 14:00:00,11729,9325,9761,10529,11530,9720
2018-12-24 15:00:00,11711,9311,9753,10515,11517,9703
2018-12-24 16:00:00,12169,9679,9954,10869,11854,10113
2018-12-24 17:00:00,13096,10423,10362,11584,12536,10940
2018-12-24 18:00:00,13691,10901,10623,12043,12974,11470
2018-12-24 19:00:00,13492,10742,10536,11890,12828,11293
2018-12-24 20:00:00,12897,10264,10274,11431,12390,10762
2018-12-24 21:00:00,12292,9778,10008,10964,11945,10222
2018-12-24 22:00:00,11532,9168,9674,10378,11386,9545
2018-12-24 23:00:00,10514,8349,9226,9591,10636,8635
2018-12-25 00:00:00,9319,7532,7557,9622,9417,9130
2018-12-25 01:00:00,9279,7493,7518,9595,9380,9089
2018-12-25 02:00:00,9814,8020,8041,9960,9878,9639
2018-12-25 03:00:00,10293,8492,8508,10287,10323,10132
2018-12-25 04:00:00,10409,8606,8621,10366,10431,10251
2018-12-25 05:00:00,10590,8785,8799,10490,10600,10438
2018-12-25 06:00:00,11193,9378,9387,10900,11160,11057
2018-12-25 07:00:00,11873,10048,10051,11365,11794,11757
2018-12-25 08:00:00,12196,10367,10367,11586,12095,12089
2018-12-25 09:00:00,12170,10341,10341,11568,12070,12062
2018-12-25 10:00:00,11902,10077,10079,11384,11820,11786
2018-12-25 11:00:00,11460,9642,9648,11083,11409,11332
2018-12-25 12:00:00,11119,9306,9315,10851,11092,10982
2018-12-25 13:00:00,11049,9236,9246,10803,11027,10909
2018-12-25 14:00:00,11025,9213,9223,10786,11005,10884
2018-12-25 15:00:00,11010,9198,9208,10776,10990,10869
2018-12-25 16:00:00,11393,9575,9582,11037,11347,11263
2018-12-25 17:00:00,12167,10338,10338,11565,12067,12059
2018-12-25 18:00:00,12664,10828,10824,11904,12530,12570
2018-12-25 19:00:00,12498,10664,10662,11791,12376,12399
2018-12-25 20:00:00,12001,10174,10176,11452,11913,11888
2018-12-25 21:00:00,11496,9677,9683,11107,11443,11368
2018-12-25 22:00:00,10861,9051,9063,10674,10852,10716
2018-12-25 23:00:00,10010,8213,8232,10093,10060,9840
2018-12-26 00:00:00,9410,7548,7527,8140,9446,10056
2018-12-26 01:00:00,9377,7500,7495,8088,9404,10016
2018-12-26 02:00:00,9813,8148,7926,8797,9961,10555
2018-12-26 03:00:00,10203,8729,8312,9432,10460,11038
2018-12-26 04:00:00,10297,8868,8406,9585,10581,11154
2018-12-26 05:00:00,10445,9089,8552,9825,10770,11337
2018-12-26 06:00:00,10935,9819,9038,10623,11397,11943
2018-12-26 07:00:00,11489,10643,9587,11525,12106,12629
2018-12-26 08:00:00,11753,11035,9848,11954,12443,12955
2018-12-26 09:00:00,11731,11003,9826,11919,12415,12928
2018-12-26 10:00:00,11513,10678,9610,11563,12136,12658
2018-12-26 11:00:00,11153,10143,9254,10978,11676,12213
2018-12-26 12:00:00,10876,9730,8979,10527,11321,11870
2018-12-26 13:00:00,10818,9645,8922,10433,11248,11799
2018-12-26 14:00:00,10799,9616,8903,10401,11223,11775
2018-12-26 15:00:00,10786,9597,8890,10381,11207,11759
2018-12-26 16:00:00,11098,10061,9199,10889,11606,12145
2018-12-26 17:00:00,11729,11000,9824,11915,12412,12925
2018-12-26 18:00:00,12133,11602,10225,12574,12930,13425
2018-12-26 19:00:00,11998,11401,10091,12354,12757,13259
2018-12-26 20:00:00,11593,10798,9690,11695,12239,12757
2018-12-26 21:00:00,11182,10186,9282,11025,11713,12249
2018-12-26 22:00:00,10665,9417,8770,10184,11052,11610
2018-12-26 23:00:00,9972,8385,8084,9056,10165,10752
2018-12-27 00:00:00,9225,7744,7516,8990,8737,10290
2018-12-27 01:00:00,9184,7699,7485,8950,8687,10263
2018-12-27 02:00:00,9731,8308,7896,9485,9360,10631
2018-12-27 03:00:00,10221,8854,8263,9963,9963,10962
2018-12-27 04:00:00,10339,8986,8352,10079,10108,11041
2018-12-27 05:00:00,10525,9193,8491,10261,10337,11167
2018-12-27 06:00:00,11141,9879,8953,10863,11094,11582
2018-12-27 07:00:00,11837,10654,9475,11543,11951,12051
2018-12-27 08:00:00,12168,11023,9723,11866,12358,12274
2018-12-27 09:00:00,12141,10993,9703,11840,12324,12256
2018-12-27 10:00:00,11866,10687,9497,11572,11987,12071
2018-12-27 11:00:00,11414,10184,9159,11130,11431,11767
2018-12-27 12:00:00,11066,9795,8897,10789,11002,11532
2018-12-27 13:00:00,10994,9715,8843,10719,10914,11483
2018-12-27 14:00:00,10969,9688,8825,10695,10883,11466
2018-12-27 15:00:00,10954,9671,8813,10680,10864,11456
2018-12-27 16:00:00,11346,10107,9107,11063,11346,11720
2018-12-27 17:00:00,12137,10989,9701,11837,12320,12254
2018-12-27 18:00:00,12646,11555,10082,12334,12946,12597
2018-12-27 19:00:00,12476,11366,9955,12168,12737,12482
2018-12-27 20:00:00,11967,10800,9573,11671,12111,12139
2018-12-27 21:00:00,11451,10224,9186,11166,11476,11791
2018-12-27 22:00:00,10802,9501,8699,10531,10677,11353
2018-12-27 23:00:00,9931,8531,8046,9680,9606,10766
2018-12-28 00:00:00,9800,8092,8244,9941,9143,9448
2018-12-28 01:00:00,9765,8045,8197,9889,9093,9415
2018-12-28 02:00:00,10235,8674,8827,10592,9774,9864
2018-12-28 03:00:00,10656,9238,9392,11222,10384,10266
2018-12-28 04:00:00,10757,9374,9528,11373,10531,10362
2018-12-28 05:00:00,10917,9588,9742,11612,10763,10515
2018-12-28 06:00:00,11446,10296,10452,12403,11530,11020
2018-12-28 07:00:00,12043,11097,11254,13297,12396,11591
2018-12-28 08:00:00,12327,11478,11635,13722,12808,11862
2018-12-28 09:00:00,12304,11447,11604,13688,12775,11840
2018-12-28 10:00:00,12068,11131,11288,13335,12433,11615
2018-12-28 11:00:00,11681,10611,10767,12755,11870,11244
2018-12-28 12:00:00,11381,10210,10366,12307,11436,10959
2018-12-28 13:00:00,11319,10128,10283,12215,11347,10899
2018-12-28 14:00:00,11298,10099,10254,12183,11316,10879
2018-12-28 15:00:00,11285,10081,10236,12163,11297,10867
2018-12-28 16:00:00,11621,10532,10688,12666,11785,11188
2018-12-28 17:00:00,12301,11443,11600,13684,12771,11837
2018-12-28 18:00:00,12738,12028,12186,14337,13404,12254
2018-12-28 19:00:00,12592,11833,11991,14119,13192,12115
2018-12-28 20:00:00,12155,11248,11404,13465,12559,11698
2018-12-28 21:00:00,11712,10653,10809,12802,11916,11274
2018-12-28 22:00:00,11154,9906,10061,11968,11107,10742
2018-12-28 23:00:00,10407,8905,9058,10849,10023,10028
2018-12-29 00:00:00,10267,8759,8709,10100,10289,9979
2018-12-29 01:00:00,10256,8737,8696,10084,10273,9966
2018-12-29 02:00:00,10404,9033,8873,10304,10493,10148
2018-12-29 03:00:00,10537,9299,9031,10501,10690,10312
2018-12-29 04:00:00,10569,9363,9069,10549,10737,10351
2018-12-29 05:00:00,10619,9463,9129,10624,10812,10413
2018-12-29 06:00:00,10785,9797,9328,10872,11060,10619
2018-12-29 07:00:00,10974,10174,9553,11152,11339,10851
2018-12-29 08:00:00,11063,10353,9660,11285,11472,10961
2018-12-29 09:00:00,11056,10339,9651,11274,11462,10952
2018-12-29 10:00:00,10981,10190,9562,11164,11351,10861
2018-12-29 11:00:00,10859,9945,9416,10982,11170,10710
2018-12-29 12:00:00,10765,9757,9304,10841,11029,10594
2018-12-29 13:00:00,10746,9718,9281,10812,11001,10570
2018-12-29 14:00:00,10739,9704,9273,10803,10991,10562
2018-12-29 15:00:00,10735,9696,9268,10796,10984,10556
2018-12-29 16:00:00,10841,9908,9394,10954,11142,10687
2018-12-29 17:00:00,11055,10337,9650,11273,11460,10951
2018-12-29 18:00:00,11192,10612,9814,11477,11665,11121
2018-12-29 19:00:00,11146,10521,9759,11409,11596,11064
2018-12-29 20:00:00,11009,10245,9595,11204,11392,10894
2018-12-29 21:00:00,10869,9965,9428,10996,11184,10722
2018-12-29 22:00:00,10694,9613,9219,10735,10923,10506
2018-12-29 23:00:00,10458,9142,8937,10385,10573,10215
2018-12-30 00:00:00,9688,8265,8218,9530,9709,9416
2018-12-30 01:00:00,9675,8242,8203,9513,9691,9401
2018-12-30 02:00:00,9844,8550,8396,9751,9929,9603
2018-12-30 03:00:00,9996,8825,8568,9964,10142,9783
2018-12-30 04:00:00,10032,8891,8610,10015,10194,9827
2018-12-30 05:00:00,10089,8996,8675,10096,10275,9895
2018-12-30 06:00:00,10280,9342,8892,10364,10543,10122
2018-12-30 07:00:00,10495,9733,9137,10666,10846,10378
2018-12-30 08:00:00,10597,9919,9253,10810,10990,10500
2018-12-30 09:00:00,10588,9904,9244,10798,10978,10490
2018-12-30 10:00:00,10504,9750,9147,10679,10858,10389
2018-12-30 11:00:00,10364,9496,8988,10483,10662,10222
2018-12-30 12:00:00,10257,9300,8866,10331,10510,10094
2018-12-30 13:00:00,10234,9259,8840,10300,10479,10068
2018-12-30 14:00:00,10227,9246,8832,10289,10468,10059
2018-12-30 15:00:00,10222,9237,8826,10282,10461,10053
2018-12-30 16:00:00,10343,9457,8964,10453,10632,10197
2018-12-30 17:00:00,10587,9902,9243,10797,10977,10489
2018-12-30 18:00:00,10744,10188,9421,11018,11198,10676
2018-12-30 19:00:00,10692,10092,9362,10944,11124,10613
2018-12-30 20:00:00,10535,9806,9183,10723,10903,10426
2018-12-30 21:00:00,10375,9516,9001,10498,10678,10236
2018-12-30 22:00:00,10175,9151,8773,10216,10395,9997
2018-12-30 23:00:00,9906,8662,8466,9838,10016,9676
2018-12-31 00:00:00,8547,10596,7693,9359,9636,10256
2018-12-31 01:00:00,8503,10567,7652,9320,9598,10206
2018-12-31 02:00:00,9096,10960,8198,9841,10102,10879
2018-12-31 03:00:00,9627,11312,8686,10308,10554,11481
2018-12-31 04:00:00,9755,11397,8804,10421,10662,11626
2018-12-31 05:00:00,9957,11531,8989,10598,10834,11854
2018-12-31 06:00:00,10624,11973,9603,11184,11401,12611
2018-12-31 07:00:00,11379,12474,10297,11848,12042,13466
2018-12-31 08:00:00,11737,12712,10627,12163,12347,13873
2018-12-31 09:00:00,11708,12692,10600,12137,12322,13840
2018-12-31 10:00:00,11411,12495,10326,11875,12069,13502
2018-12-31 11:00:00,10921,12170,9876,11445,11653,12947
2018-12-31 12:00:00,10543,11920,9528,11113,11332,12519
2018-12-31 13:00:00,10465,11868,9457,11044,11266,12431
2018-12-31 14:00:00,10439,11850,9432,11021,11243,12400
2018-12-31 15:00:00,10422,11839,9417,11006,11229,12381
2018-12-31 16:00:00,10846,12121,9807,11380,11590,12863
2018-12-31 17:00:00,11705,12690,10596,12134,12319,13836
2018-12-31 18:00:00,12256,13055,11103,12618,12788,14460
2018-12-31 19:00:00,12072,12933,10934,12457,12631,14252
2018-12-31 20:00:00,11520,12568,10427,11972,12163,13627
2018-12-31 21:00:00,10960,12196,9912,11480,11687,12992
2018-12-31 22:00:00,10257,11730,9265,10861,11089,12194
2018-12-31 23:00:00,9313,11104,8397,10032,10287,11124
2019-01-01 00:00:00,8999,10274,8358,9552,8589,9902
2019-01-01 01:00:00,8965,10245,8324,9509,8551,9860
2019-01-01 02:00:00,9418,10641,8780,10082,9066,10422
2019-01-01 03:00:00,9823,10995,9188,10596,9526,10925
2019-01-01 04:00:00,9920,11081,9286,10719,9637,11046
2019-01-01 05:00:00,10074,11215,9441,10914,9812,11237
2019-01-01 06:00:00,10583,11661,9953,11559,10391,11869
2019-01-01 07:00:00,11159,12165,10533,12288,11046,12584
2019-01-01 08:00:00,11432,12404,10808,12635,11357,12924
2019-01-01 09:00:00,11410,12384,10785,12606,11332,12896
2019-01-01 10:00:00,11183,12186,10557,12319,11073,12614
2019-01-01 11:00:00,10809,11859,10181,11846,10649,12150
2019-01-01 12:00:00,10521,11607,9891,11481,10321,11793
2019-01-01 13:00:00,10462,11555,9831,11405,10253,11719
2019-01-01 14:00:00,10441,11537,9811,11380,10230,11693
2019-01-01 15:00:00,10429,11526,9798,11363,10216,11677
2019-01-01 16:00:00,10752,11809,10124,11774,10584,12080
2019-01-01 17:00:00,11407,12382,10783,12603,11328,12893
2019-01-01 18:00:00,11827,12750,11206,13135,11806,13415
2019-01-01 19:00:00,11687,12627,11065,12958,11647,13241
2019-01-01 20:00:00,11267,12259,10641,12425,11169,12718
2019-01-01 21:00:00,10839,11885,10211,11884,10683,12188
2019-01-01 22:00:00,10303,11415,9671,11204,10073,11521
2019-01-01 23:00:00,9583,10785,8946,10292,9254,10627
2019-01-02 00:00:00,9621,8480,9177,10036,8438,9917
2019-01-02 01:00:00,9598,8433,9132,9997,8397,9878
2019-01-02 02:00:00,9912,9072,9733,10525,8942,10406
2019-01-02 03:00:00,10193,9645,10272,10997,9431,10878
2019-01-02 04:00:00,10261,9783,10401,11111,9549,10992
2019-01-02 05:00:00,10367,10000,10606,11291,9734,11172
2019-01-02 06:00:00,10721,10720,11282,11885,10348,11766
2019-01-02 07:00:00,11120,11534,12047,12556,11042,12437
2019-01-02 08:00:00,11310,11921,12411,12875,11371,12756
2019-01-02 09:00:00,11294,11889,12381,12849,11344,12730
2019-01-02 10:00:00,11137,11568,12079,12585,11071,12465
2019-01-02 11:00:00,10878,11040,11583,12149,10621,12030
2019-01-02 12:00:00,10678,10633,11200,11813,10273,11694
2019-01-02 13:00:00,10636,10549,11121,11743,10201,11624
2019-01-02 14:00:00,10622,10520,11094,11719,10177,11600
2019-01-02 15:00:00,10613,10502,11077,11704,10161,11585
2019-01-02 16:00:00,10838,10960,11507,12082,10552,11963
2019-01-02 17:00:00,11293,11885,12377,12846,11341,12727
2019-01-02 18:00:00,11584,12480,12936,13337,11848,13217
2019-01-02 19:00:00,11487,12281,12750,13173,11679,13054
2019-01-02 20:00:00,11195,11687,12191,12682,11172,12563
2019-01-02 21:00:00,10899,11083,11623,12184,10657,12065
2019-01-02 22:00:00,10526,10324,10910,11558,10010,11439
2019-01-02 23:00:00,10027,9306,9953,10718,9142,10599
2019-01-03 00:00:00,10351,8376,9171,10283,9061,10461
2019-01-03 01:00:00,10308,8337,9124,10256,9031,10433
2019-01-03 02:00:00,10894,8870,9759,10614,9433,10802
2019-01-03 03:00:00,11419,9347,10328,10935,9793,11132
2019-01-03 04:00:00,11546,9462,10465,11012,9880,11211
2019-01-03 05:00:00,11745,9643,10681,11134,10017,11336
2019-01-03 06:00:00,12405,10243,11396,11537,10470,11751
2019-01-03 07:00:00,13151,10920,12204,11992,10981,12220
2019-01-03 08:00:00,13506,11243,12588,12209,11225,12443
2019-01-03 09:00:00,13477,11216,12556,12191,11205,12424
2019-01-03 10:00:00,13183,10949,12238,12012,11003,12239
2019-01-03 11:00:00,12699,10509,11713,11716,10671,11935
2019-01-03 12:00:00,12325,10170,11309,11488,10415,11701
2019-01-03 13:00:00,12248,10100,11225,11441,10362,11652
2019-01-03 14:00:00,12222,10076,11197,11425,10344,11636
2019-01-03 15:00:00,12205,10061,11179,11415,10332,11625
2019-01-03 16:00:00,12625,10442,11633,11671,10620,11889
2019-01-03 17:00:00,13473,11213,12553,12189,11203,12422
2019-01-03 18:00:00,14018,11708,13143,12522,11576,12764
2019-01-03 19:00:00,13837,11543,12946,12411,11452,12650
2019-01-03 20:00:00,13291,11048,12355,12078,11077,12308
2019-01-03 21:00:00,12738,10545,11756,11740,10698,11960
2019-01-03 22:00:00,12042,9912,11002,11315,10220,11523
2019-01-03 23:00:00,11109,9064,9991,10745,9580,10936
2019-01-04 00:00:00,10159,8853,9876,10357,9420,8686
2019-01-04 01:00:00,10112,8808,9843,10334,9388,8646
2019-01-04 02:00:00,10742,9405,10285,10646,9823,9176
2019-01-04 03:00:00,11306,9939,10681,10925,10213,9651
2019-01-04 04:00:00,11442,10067,10776,10992,10307,9765
2019-01-04 05:00:00,11656,10270,10926,11098,10454,9945
2019-01-04 06:00:00,12365,10941,11424,11449,10944,10542
2019-01-04 07:00:00,13166,11700,11987,11845,11498,11217
2019-01-04 08:00:00,13547,12061,12254,12034,11761,11537
2019-01-04 09:00:00,13516,12031,12232,12019,11740,11511
2019-01-04 10:00:00,13200,11732,12010,11862,11521,11245
2019-01-04 11:00:00,12680,11240,11645,11605,11162,10807
2019-01-04 12:00:00,12279,10860,11364,11406,10885,10470
2019-01-04 13:00:00,12196,10781,11305,11365,10828,10400
2019-01-04 14:00:00,12167,10755,11286,11351,10808,10376
2019-01-04 15:00:00,12150,10738,11273,11342,10796,10361
2019-01-04 16:00:00,12600,11164,11590,11566,11107,10741
2019-01-04 17:00:00,13512,12028,12229,12017,11737,11508
2019-01-04 18:00:00,14097,12582,12640,12306,12142,12001
2019-01-04 19:00:00,13902,12397,12503,12210,12007,11836
2019-01-04 20:00:00,13316,11842,12092,11920,11602,11343
2019-01-04 21:00:00,12722,11279,11675,11626,11191,10843
2019-01-04 22:00:00,11974,10572,11150,11256,10675,10214
2019-01-04 23:00:00,10972,9623,10447,10760,9982,9370
2019-01-05 00:00:00,10501,10185,9756,10320,9758,10319
2019-01-05 01:00:00,10493,10174,9744,10309,9747,10306
2019-01-05 02:00:00,10608,10330,9903,10446,9889,10482
2019-01-05 03:00:00,10711,10471,10044,10568,10016,10639
2019-01-05 04:00:00,10736,10504,10078,10597,10047,10677
2019-01-05 05:00:00,10775,10557,10132,10643,10095,10737
2019-01-05 06:00:00,10905,10734,10310,10797,10255,10935
2019-01-05 07:00:00,11051,10933,10511,10970,10435,11159
2019-01-05 08:00:00,11121,11027,10607,11052,10521,11265
2019-01-05 09:00:00,11115,11020,10599,11046,10514,11256
2019-01-05 10:00:00,11057,10941,10520,10977,10443,11168
2019-01-05 11:00:00,10962,10812,10389,10865,10326,11023
2019-01-05 12:00:00,10889,10712,10289,10778,10235,10911
2019-01-05 13:00:00,10874,10692,10268,10760,10217,10888
2019-01-05 14:00:00,10869,10685,10261,10754,10210,10880
2019-01-05 15:00:00,10865,10680,10256,10750,10206,10875
2019-01-05 16:00:00,10948,10792,10369,10848,10308,11001
2019-01-05 17:00:00,11114,11019,10598,11045,10513,11255
2019-01-05 18:00:00,11221,11164,10745,11171,10645,11419
2019-01-05 19:00:00,11186,11116,10696,11129,10601,11364
2019-01-05 20:00:00,11078,10970,10549,11002,10469,11201
2019-01-05 21:00:00,10970,10822,10400,10874,10335,11035
2019-01-05 22:00:00,10833,10637,10212,10712,10167,10826
2019-01-05 23:00:00,10650,10388,9960,10495,9941,10546
2019-01-06 00:00:00,9909,9611,9206,9737,9207,9737
